_id,Time_Stamp,Device_ID,Current,voltage,Power_Factor,Real_Power,room_temp,External_temp,Humidity,unit_consumption,_updated,_created,_etag
ObjectId(64e9abe4e74c5fc6016e9418),2023-08-26T07:37:41.826956+00:00,C108AC01,0.8,243,0.07,,24.9,23.4,44.03,0.04,2023-08-26T07:38:11.000Z,2023-08-26T07:38:11.000Z,042f7a0573647dd2283a5538aec58dac07d65997
ObjectId(64e9ac76e74c5fc6016e941a),2023-08-26T07:40:23.251555+00:00,C108AC01,0.7,241,-0,,24.9,22,44.13,0.04,2023-08-26T07:40:38.000Z,2023-08-26T07:40:38.000Z,b51eb0b76578f239b1137c85163ff55423ed0193
ObjectId(64e9ad17e74c5fc6016e941c),2023-08-26T07:43:04.658304+00:00,C108AC01,0.8,241,0.02,,24.9,22.1,44.13,0.04,2023-08-26T07:43:18.000Z,2023-08-26T07:43:18.000Z,f822f8bdc2cc5f3468b208bcc2bea6f47d731e11
ObjectId(64e9adbbe74c5fc6016e941e),2023-08-26T07:45:46.025803+00:00,C108AC01,0.8,242,0.04,,24.9,22.7,44.23,0.04,2023-08-26T07:46:02.000Z,2023-08-26T07:46:02.000Z,f0259b9d3d20adffb3e708874544a49cb07509be
ObjectId(64e9ae5ee74c5fc6016e9420),2023-08-26T07:48:27.443757+00:00,C108AC01,0.8,239,0.08,,24.9,22.6,44.33,0.04,2023-08-26T07:48:45.000Z,2023-08-26T07:48:45.000Z,58ba6d750e8aa168b01f500b6adb16c388227ed9
ObjectId(64e9af01e74c5fc6016e9422),2023-08-26T07:51:08.855020+00:00,C108AC01,0.8,242,-0,,24.9,22.7,44.03,0.04,2023-08-26T07:51:28.000Z,2023-08-26T07:51:28.000Z,483cdb2af0501fef34375e3762b2f036ccb4b6ee
ObjectId(64e9af94e74c5fc6016e9423),2023-08-26T07:53:50.249367+00:00,C108AC01,0.8,242,0.03,,24.9,23.2,43.83,0.04,2023-08-26T07:53:55.000Z,2023-08-26T07:53:55.000Z,a8eca5a35c0b3fd49ab75e3606ac56ebfbc0c2b2
ObjectId(64e9b035e74c5fc6016e9425),2023-08-26T07:56:31.630623+00:00,C108AC01,0.8,243,0.04,,24.9,22.9,43.73,0.04,2023-08-26T07:56:37.000Z,2023-08-26T07:56:37.000Z,8173df8c1a907a53cb194a3d3f907cb5f86f8afb
ObjectId(64e9b0d8e74c5fc6016e9427),2023-08-26T07:59:13.028671+00:00,C108AC01,0.8,242,0,,24.9,22.9,43.73,0.04,2023-08-26T07:59:20.000Z,2023-08-26T07:59:20.000Z,2cd76ce71260497ddb5836d07e7cc65de7db8573
ObjectId(64e9b17ee74c5fc6016e9429),2023-08-26T08:01:54.412547+00:00,C108AC01,0.8,240,-0,,25,22.9,43.73,0.04,2023-08-26T08:02:06.000Z,2023-08-26T08:02:06.000Z,63c0d010e174ba2a9f496dddf8be330931eb27d5
ObjectId(64e9b21de74c5fc6016e942b),2023-08-26T08:04:35.828926+00:00,C108AC01,0.8,241,0,,24.9,22.9,44.53,0.04,2023-08-26T08:04:45.000Z,2023-08-26T08:04:45.000Z,e6632fd19a852c4f3156e1274860f9eaaa6c8ef2
ObjectId(64e9b2c2e74c5fc6016e942e),2023-08-26T08:07:17.214614+00:00,C108AC01,0.8,242,0.01,,24.9,22.9,44.43,0.04,2023-08-26T08:07:30.000Z,2023-08-26T08:07:30.000Z,f95c32c8642cdc9319b646a88b995a540425c612
ObjectId(64e9b363e74c5fc6016e9430),2023-08-26T08:09:58.630010+00:00,C108AC01,0.8,242,-0,,24.8,22.9,44.53,0.04,2023-08-26T08:10:11.000Z,2023-08-26T08:10:11.000Z,aa0d03e133a442567d6af29160e57d1103232c4a
ObjectId(64e9b40be74c5fc6016e9432),2023-08-26T08:12:40.030554+00:00,C108AC01,0.8,239,0.07,,24.8,22.9,44.53,0.04,2023-08-26T08:12:59.000Z,2023-08-26T08:12:59.000Z,47dc4ed192c88b960c10c0a675a73f1b0cba2c6d
ObjectId(64e9b4a7e74c5fc6016e9434),2023-08-26T08:15:21.418066+00:00,C108AC01,0.8,241,0.1,,24.9,22.9,44.53,0.04,2023-08-26T08:15:34.000Z,2023-08-26T08:15:34.000Z,cc49a4d92ce936c8fe343312a5221f6684281eaa
ObjectId(64e9b54ce74c5fc6016e9436),2023-08-26T08:18:02.849531+00:00,C108AC01,0.8,242,0.09,,24.9,22.9,44.63,0.04,2023-08-26T08:18:20.000Z,2023-08-26T08:18:20.000Z,75901e484a1dfdf075cbb9ff6855df75e41081ca
ObjectId(64e9b5f1e74c5fc6016e9438),2023-08-26T08:20:44.227420+00:00,C108AC01,0.8,242,0.02,,24.9,22.9,44.53,0.04,2023-08-26T08:21:04.000Z,2023-08-26T08:21:04.000Z,7fec5a661c6a03705a743f95d44b3d2b58342138
ObjectId(64e9b68be74c5fc6016e943a),2023-08-26T08:23:25.630152+00:00,C108AC01,0.8,242,0.04,,24.9,22.9,44.43,0.04,2023-08-26T08:23:39.000Z,2023-08-26T08:23:39.000Z,ce195c3b39fab4ced6e132232491c3c154fe3e1c
ObjectId(64e9b730e74c5fc6016e943c),2023-08-26T08:26:07.025847+00:00,C108AC01,0.8,242,0,,24.8,22.9,44.43,0.04,2023-08-26T08:26:23.000Z,2023-08-26T08:26:23.000Z,563e07542d5a9aef4b75fe333651969888639867
ObjectId(64e9b7cbe74c5fc6016e943d),2023-08-26T08:28:48.439104+00:00,C108AC01,0.8,240,0.01,,24.9,22.9,44.53,0.04,2023-08-26T08:28:58.000Z,2023-08-26T08:28:58.000Z,ff179f4dd42c38eb8f6bdbc2fd3738234fd59543
ObjectId(64e9c648e74c5fc6016e946a),2023-08-26T08:31:29.851380+00:00,C108AC01,0.8,242,0.04,,24.9,22.9,44.43,0.04,2023-08-26T09:30:47.000Z,2023-08-26T09:30:47.000Z,9481f1888bef8508e95d1159b17abd84398a3f04
ObjectId(64e9d4cbe74c5fc6016e9497),2023-08-26T09:30:40.752776+00:00,C108AC01,0.8,243,0.05,,24.9,23.8,44.43,0.04,2023-08-26T10:32:43.000Z,2023-08-26T10:32:43.000Z,ad5d2c586993a476428ad52465cf36ecb80403ce
ObjectId(64e9e2b3e74c5fc6016e94c2),2023-08-26T10:32:32.969531+00:00,C108AC01,0.8,243,0,,24.9,24.4,44.43,0.04,2023-08-26T11:32:02.000Z,2023-08-26T11:32:02.000Z,7b0eaeb96e3b550301fea98bbc6164c46d0e0c4b
ObjectId(64e9f085e74c5fc6016e94ed),2023-08-26T11:31:43.847365+00:00,C108AC01,0.8,242,0.01,,24.9,24.5,44.43,0.04,2023-08-26T12:31:00.000Z,2023-08-26T12:31:00.000Z,f4e77413308f03c26f1fd26078d92aa140dfaa65
ObjectId(64e9fe66e74c5fc6016e9518),2023-08-26T12:30:55.019130+00:00,C108AC01,0.7,241,0.02,,24.9,24.5,44.43,0.04,2023-08-26T13:30:13.000Z,2023-08-26T13:30:13.000Z,6960309a7d8d5799dc1031c4ead1a7345604738e
ObjectId(64e9ffb5e74c5fc6016e951b),2023-08-26T13:35:28.668862+00:00,C108AC01,0.8,243,0.01,,24.9,24.4,44.03,0.04,2023-08-26T13:35:48.000Z,2023-08-26T13:35:48.000Z,1c23003e1537fce42a942ac806a2aeec7d34b556
ObjectId(64ea0ce7e74c5fc6016e9531),2023-08-26T13:30:05.879431+00:00,C108AC01,0.8,242,0.02,,24.9,24.5,44.43,0.04,2023-08-26T14:32:06.000Z,2023-08-26T14:32:06.000Z,3bd025fe1b271f0bd9d61a57af94c1fb5bf101e7
ObjectId(64ea1ac6e74c5fc6016e955c),2023-08-26T14:31:58.080780+00:00,C108AC01,0.7,241,0.03,,24.9,22.8,44.43,0.04,2023-08-26T15:31:18.000Z,2023-08-26T15:31:18.000Z,9a3ba21cfd4a4fa43bc55ca57d07442e70dfa201
ObjectId(64ea28a5e74c5fc6016e9587),2023-08-26T15:31:09.215597+00:00,C108AC01,0.8999999999999999,239,0.64,,24.9,22.8,44.43,0.08,2023-08-26T16:30:28.000Z,2023-08-26T16:30:28.000Z,c365e5a8351697b38fd90919baec72dc4a01e294
ObjectId(64ea29f2e74c5fc6016e958a),2023-08-26T16:35:42.871959+00:00,C108AC01,0.8999999999999999,240,0.58,,24.9,22.9,44.03,0.07,2023-08-26T16:36:02.000Z,2023-08-26T16:36:02.000Z,3d7daf640b57b851a12c8fb9ada93466aab05840
ObjectId(64ea372ae74c5fc6016e95a0),2023-08-26T16:30:20.087491+00:00,C108AC01,0.8999999999999999,237,0.6,,24.9,22.9,44.43,0.06,2023-08-26T17:32:25.000Z,2023-08-26T17:32:25.000Z,8616cbad701a77084dd1cc8d076b11fe2702aca8
ObjectId(64ea450ee74c5fc6016e95cb),2023-08-26T17:32:12.276023+00:00,C108AC01,0.8999999999999999,240,0.48,,24.9,22.9,44.43,0.06,2023-08-26T18:31:41.000Z,2023-08-26T18:31:41.000Z,80543e25a87c16f5530ca102f84886baaaba827d
ObjectId(64ea52e1e74c5fc6016e95f6),2023-08-26T18:31:23.218763+00:00,C108AC01,0.8,241,0.48,,24.9,22.9,44.43,0.06,2023-08-26T19:30:41.000Z,2023-08-26T19:30:41.000Z,9e31d2dce4234c1a2fafa9fc6f29edf5448c0695
ObjectId(64ea616ce74c5fc6016e9623),2023-08-26T19:30:33.982491+00:00,C108AC01,0.8999999999999999,240,0.49,,24.9,22.9,44.43,0.06,2023-08-26T20:32:43.000Z,2023-08-26T20:32:43.000Z,af9998125cc6eb12624cedadf6cb050979951f3d
ObjectId(64ea6f42e74c5fc6016e964e),2023-08-26T20:32:26.214957+00:00,C108AC01,0.8999999999999999,240,0.47,,24.9,22.1,44.43,0.06,2023-08-26T21:31:46.000Z,2023-08-26T21:31:46.000Z,1d5ea8f2fc7707e2420322ef6ab2464e39080bf2
ObjectId(64ea7d21e74c5fc6016e9679),2023-08-26T21:31:37.050216+00:00,C108AC01,0.8,239,0.46,,24.9,22.1,44.43,0.06,2023-08-26T22:30:57.000Z,2023-08-26T22:30:57.000Z,7987eec58a35c0c85224223c47bc0e1f8c582466
ObjectId(64ea8bace74c5fc6016e96a5),2023-08-26T22:30:47.842054+00:00,C108AC01,0.8,238,0.49,,24.9,22.1,44.43,0.06,2023-08-26T23:32:59.000Z,2023-08-26T23:32:59.000Z,f289348c56c3ed2b617066e3558dc6478328d2b1
ObjectId(64ea997de74c5fc6016e96d1),2023-08-26T23:32:40.404057+00:00,C108AC01,0.8,239,0.46,,24.9,22.1,44.43,0.06,2023-08-27T00:31:57.000Z,2023-08-27T00:31:57.000Z,85b93fdb100c8cfb3ba4c64f7a2f7ece4d07f76f
ObjectId(64eaa76ae74c5fc6016e96fc),2023-08-27T00:31:51.285464+00:00,C108AC01,0.8999999999999999,238,0.47,,24.9,22.7,44.43,0.06,2023-08-27T01:31:21.000Z,2023-08-27T01:31:21.000Z,7834c1e0f3beaa39f0cd907e98f4510775abd96c
ObjectId(64eab53ee74c5fc6016e9727),2023-08-27T01:31:02.137084+00:00,C108AC01,0.8,239,0.47,,24.9,22.4,44.43,0.06,2023-08-27T02:30:21.000Z,2023-08-27T02:30:21.000Z,523512c4345c92c086a37cbb11a045cd332d3868
ObjectId(64eab67fe74c5fc6016e972a),2023-08-27T02:35:35.864993+00:00,C108AC01,0.8999999999999999,240,0.63,,24.9,22.7,44.03,0.07,2023-08-27T02:35:42.000Z,2023-08-27T02:35:42.000Z,c4fcbb0cd3a23ea8c3cd5c86866423400722cd9f
ObjectId(64eac3c9e74c5fc6016e9740),2023-08-27T02:30:13.045948+00:00,C108AC01,0.8999999999999999,237,0.61,,24.9,22.4,44.43,0.07,2023-08-27T03:32:25.000Z,2023-08-27T03:32:25.000Z,a2384094f4613236eb85131944e8c1340db703c1
ObjectId(64ead1a7e74c5fc6016e976b),2023-08-27T03:32:05.209756+00:00,C108AC01,0.8,242,0.04,,24.9,22.4,44.43,0.04,2023-08-27T04:31:34.000Z,2023-08-27T04:31:34.000Z,ce116e35dea584ee53e55cb3bcafea5c5e647f22
ObjectId(64eadf7de74c5fc6016e9796),2023-08-27T04:31:16.039993+00:00,C108AC01,0.8,241,0.08,,24.9,22.2,44.43,0.04,2023-08-27T05:30:36.000Z,2023-08-27T05:30:36.000Z,eb686b8356f22e5029e08b34eab584e982b916e1
ObjectId(64eae0bde74c5fc6016e9799),2023-08-27T05:35:49.951747+00:00,C108AC01,0.8,241,-0,,24.9,22.4,44.03,0.04,2023-08-27T05:35:56.000Z,2023-08-27T05:35:56.000Z,132e263491306b5be4286e23d5ed9f70402f403f
ObjectId(64eaee01e74c5fc6016e97af),2023-08-27T05:30:27.126533+00:00,C108AC01,0.8,241,0.04,,24.9,22.2,44.43,0.04,2023-08-27T06:32:32.000Z,2023-08-27T06:32:32.000Z,c21262380c04862257eaa021caed2fcd90ef0794
ObjectId(64eafbdce74c5fc6016e97da),2023-08-27T06:32:19.333796+00:00,C108AC01,0.8,240,0.07,,24.9,22.2,44.43,0.04,2023-08-27T07:31:39.000Z,2023-08-27T07:31:39.000Z,be1fc992d6bc4f8d9411600e6e10d24beb5bb1fc
ObjectId(64eb09bae74c5fc6016e9805),2023-08-27T07:31:30.239303+00:00,C108AC01,0.8,242,0.09,,24.9,22.2,44.43,0.04,2023-08-27T08:30:50.000Z,2023-08-27T08:30:50.000Z,eadf74ce24802edd83e27226a29c40152a63b801
ObjectId(64eb1837e74c5fc6016e9832),2023-08-27T08:30:41.116094+00:00,C108AC01,0.8,241,-0,,24.9,22.2,44.43,0.04,2023-08-27T09:32:38.000Z,2023-08-27T09:32:38.000Z,6ea14c63b212af04649fff8296ce57c55b188a84
ObjectId(64eb261de74c5fc6016e985d),2023-08-27T09:32:33.309389+00:00,C108AC01,0.7,242,0.02,,24.9,26.7,44.43,0.04,2023-08-27T10:31:56.000Z,2023-08-27T10:31:56.000Z,43c131a943cd574d34e2392284ce0a70c76c262e
ObjectId(64eb33f9e74c5fc6016e9888),2023-08-27T10:31:44.086476+00:00,C108AC01,0.8,242,0.03,,24.9,26.7,44.43,0.04,2023-08-27T11:31:04.000Z,2023-08-27T11:31:04.000Z,f2f16733ad9eeaab89d4133c5a4581a3b9f63d0a
ObjectId(64eb41d5e74c5fc6016e98b3),2023-08-27T11:30:54.953641+00:00,C108AC01,0.8,240,0.06,,24.9,26.3,44.43,0.04,2023-08-27T12:30:12.000Z,2023-08-27T12:30:12.000Z,3115c9957f960471a526624f9cfdffb7b3d39235
ObjectId(64eb4321e74c5fc6016e98b6),2023-08-27T12:35:28.851780+00:00,C108AC01,0.8,240,0.07,,24.9,26.7,44.03,0.04,2023-08-27T12:35:44.000Z,2023-08-27T12:35:44.000Z,b997dafd780af2a588a42c72c87d35964f2a634c
ObjectId(64eb5055e74c5fc6016e98cc),2023-08-27T12:30:06.038445+00:00,C108AC01,0.8,242,0.04,,24.9,25.1,44.43,0.04,2023-08-27T13:32:04.000Z,2023-08-27T13:32:04.000Z,ab2dcaa9e0a0bf815f14cf455d2de11800c75d78
ObjectId(64eb5e3fe74c5fc6016e98f7),2023-08-27T13:31:58.561155+00:00,C108AC01,0.8,241,0.04,,24.9,25.1,44.43,0.04,2023-08-27T14:31:26.000Z,2023-08-27T14:31:26.000Z,3a35eacf8a19c28963314dd58e9ac6fa46b84b07
ObjectId(64eb6c12e74c5fc6016e9922),2023-08-27T14:31:09.464738+00:00,C108AC01,0.8,240,0.05,,24.9,25.1,44.43,0.04,2023-08-27T15:30:25.000Z,2023-08-27T15:30:25.000Z,d789c275e5655d871e9d19e88bacec99e8e2736f
ObjectId(64eb6d5be74c5fc6016e9925),2023-08-27T15:35:43.107852+00:00,C108AC01,0.8,239,0.43,,24.9,26.1,44.03,0.05,2023-08-27T15:35:55.000Z,2023-08-27T15:35:55.000Z,ad8b97889e64f9d07936768e8368c865c9c0dfbe
ObjectId(64eb7a99e74c5fc6016e993b),2023-08-27T15:30:20.316711+00:00,C108AC01,0.8,239,0.27,,24.9,25.1,44.43,0.05,2023-08-27T16:32:24.000Z,2023-08-27T16:32:24.000Z,7d7dbb29117a1a9ac6cbab64acbdcfa94c9c8f31
ObjectId(64eb8880e74c5fc6016e9966),2023-08-27T16:32:12.557010+00:00,C108AC01,0.8999999999999999,239,0.68,,24.9,25.1,44.43,0.08,2023-08-27T17:31:44.000Z,2023-08-27T17:31:44.000Z,b8573109f18ae2f29e25e13e7cd24120429f0f20
ObjectId(64eb964fe74c5fc6016e9991),2023-08-27T17:31:23.357278+00:00,C108AC01,0.8999999999999999,239,0.61,,24.9,25.1,44.43,0.07,2023-08-27T18:30:39.000Z,2023-08-27T18:30:39.000Z,497063cb044cd1c9aac2963d27043f3a6c2108d0
ObjectId(64eba4d0e74c5fc6016e99be),2023-08-27T18:30:34.230595+00:00,C108AC01,0.8999999999999999,240,0.59,,24.9,25.1,44.43,0.07,2023-08-27T19:32:32.000Z,2023-08-27T19:32:32.000Z,d75f1ac346721972e05f44d00dd341d4c07fb4c4
ObjectId(64ebb2bae74c5fc6016e99e9),2023-08-27T19:32:26.778128+00:00,C108AC01,0.8999999999999999,237,0.57,,24.9,25.1,44.43,0.06,2023-08-27T20:31:53.000Z,2023-08-27T20:31:53.000Z,90851aee67d8f7b6f2e1330391c72d07ac9e6a47
ObjectId(64ebc09be74c5fc6016e9a14),2023-08-27T20:31:37.549684+00:00,C108AC01,0.8999999999999999,241,0.58,,24.9,25.1,44.43,0.07,2023-08-27T21:31:07.000Z,2023-08-27T21:31:07.000Z,bc2d6beace1990630974cc5346bcd99a81cfdf52
ObjectId(64ebcf10e74c5fc6016e9a40),2023-08-27T21:30:48.366082+00:00,C108AC01,0.8999999999999999,237,0.63,,24.9,25.1,44.43,0.08,2023-08-27T22:32:48.000Z,2023-08-27T22:32:48.000Z,94a267d67fb99a990606e8dd11dc017d8693e753
ObjectId(64ebdcf9e74c5fc6016e9a6c),2023-08-27T22:32:40.563683+00:00,C108AC01,0.8999999999999999,237,0.63,,24.9,25.1,44.43,0.08,2023-08-27T23:32:08.000Z,2023-08-27T23:32:08.000Z,97f142984973991d03daa4fde7cc85f9be58581b
ObjectId(64ebeacce74c5fc6016e9a97),2023-08-27T23:31:51.705000+00:00,C108AC01,0.8999999999999999,240,0.63,,24.9,23.2,44.43,0.08,2023-08-28T00:31:08.000Z,2023-08-28T00:31:08.000Z,49346aa55821b228e4727f4b05e3e2c4a90baa9d
ObjectId(64ebf8abe74c5fc6016e9ac2),2023-08-28T00:31:02.495063+00:00,C108AC01,0.8999999999999999,239,0.64,,24.9,23.2,44.43,0.08,2023-08-28T01:30:19.000Z,2023-08-28T01:30:19.000Z,eb99cc96b766ffe88accef40071a3ec9089bb4da
ObjectId(64ebf9fae74c5fc6016e9ac5),2023-08-28T01:35:36.134735+00:00,C108AC01,0.8999999999999999,239,0.64,,24.9,24.2,44.03,0.08,2023-08-28T01:35:54.000Z,2023-08-28T01:35:54.000Z,f206d3b5e6f036860aa149c359dce3ae3ec43248
ObjectId(64ec0733e74c5fc6016e9adb),2023-08-28T01:30:13.377203+00:00,C108AC01,0.8999999999999999,238,0.66,,24.9,23.1,44.43,0.08,2023-08-28T02:32:18.000Z,2023-08-28T02:32:18.000Z,8f199c95914a423219829d98eafee4826e560518
ObjectId(64ec1510e74c5fc6016e9b06),2023-08-28T02:32:05.564710+00:00,C108AC01,0.8999999999999999,240,0.62,,24.9,23.5,44.43,0.07,2023-08-28T03:31:27.000Z,2023-08-28T03:31:27.000Z,0962c741b8d86652516090e321f831c21dbb3a72
ObjectId(64ec22efe74c5fc6016e9b31),2023-08-28T03:31:16.409571+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,23.5,44.43,0.08,2023-08-28T04:30:38.000Z,2023-08-28T04:30:38.000Z,09a58e8c8f38e8cf9170032f27f05124b3bb1558
ObjectId(64ec242ee74c5fc6016e9b34),2023-08-28T04:35:50.375539+00:00,C108AC01,0.8,242,0,,24.9,23.1,44.03,0.04,2023-08-28T04:35:57.000Z,2023-08-28T04:35:57.000Z,726ba041e09cb906549b78864076efe6d07a8c33
ObjectId(64ec3174e74c5fc6016e9b4a),2023-08-28T04:30:27.542946+00:00,C108AC01,0.8,239,0.06,,24.9,24.9,44.43,0.04,2023-08-28T05:32:35.000Z,2023-08-28T05:32:35.000Z,dd4f011eeee291c17d79a8c786c3f196bdea53af
ObjectId(64ec3f54e74c5fc6016e9b75),2023-08-28T05:32:19.805230+00:00,C108AC01,0.8,241,-0,,24.9,25.2,44.43,0.04,2023-08-28T06:31:48.000Z,2023-08-28T06:31:48.000Z,0f28e53507382c3e6198e534f6336956f3bd6f7e
ObjectId(64ec4d36e74c5fc6016e9ba0),2023-08-28T06:31:30.631871+00:00,C108AC01,0.8,241,0.03,,24.9,25.2,44.43,0.04,2023-08-28T07:31:02.000Z,2023-08-28T07:31:02.000Z,31eaa0a40ffdb747ffcc7e425d52c0c45d9ac5c1
ObjectId(64ec5bb4e74c5fc6016e9bcd),2023-08-28T07:30:41.458960+00:00,C108AC01,0.8,242,0.06,,24.9,25.3,44.43,0.04,2023-08-28T08:32:52.000Z,2023-08-28T08:32:52.000Z,44d410e99aad405b3522ce787a10c15dd357b03a
ObjectId(64ec6993e74c5fc6016e9bf8),2023-08-28T08:32:33.651639+00:00,C108AC01,0.8,240,0.09,,24.9,25.3,44.43,0.04,2023-08-28T09:32:02.000Z,2023-08-28T09:32:02.000Z,4a85dc0167094866278072047bc8d6c140a1f5e8
ObjectId(64ec7768e74c5fc6016e9c23),2023-08-28T09:31:44.770420+00:00,C108AC01,0.8,240,0.08,,24.9,25.3,44.43,0.04,2023-08-28T10:31:03.000Z,2023-08-28T10:31:03.000Z,e6f7ef52c25a5ba73db97fa9e0574729c22f915a
ObjectId(64ec8552e74c5fc6016e9c4e),2023-08-28T10:30:55.546689+00:00,C108AC01,0.8,241,0.04,,24.9,25.3,44.43,0.04,2023-08-28T11:30:26.000Z,2023-08-28T11:30:26.000Z,fcc4ad5b473334d05dc5d3ed8c6e777ed9a4646b
ObjectId(64ec8690e74c5fc6016e9c51),2023-08-28T11:35:29.199083+00:00,C108AC01,0.8,242,0.04,,24.9,25.2,44.03,0.04,2023-08-28T11:35:44.000Z,2023-08-28T11:35:44.000Z,7a8de72e15034b5d755d086fcb83681005eb1ac7
ObjectId(64ec93cde74c5fc6016e9c67),2023-08-28T11:30:06.368948+00:00,C108AC01,0.8,243,0.03,,24.9,25.2,44.43,0.04,2023-08-28T12:32:12.000Z,2023-08-28T12:32:12.000Z,d4fee2ff53c8bc0437cf01d195a471c2b4e34349
ObjectId(64eca1abe74c5fc6016e9c92),2023-08-28T12:31:58.546987+00:00,C108AC01,0.8,242,0.11,,24.9,25.2,44.43,0.04,2023-08-28T13:31:23.000Z,2023-08-28T13:31:23.000Z,d7c26a8e18284a6b8d43e229b23159252e499e1e
ObjectId(64ecaf87e74c5fc6016e9cbd),2023-08-28T13:31:09.472054+00:00,C108AC01,0.8,242,0.03,,24.9,25.2,44.43,0.04,2023-08-28T14:30:30.000Z,2023-08-28T14:30:30.000Z,253a823bec6d8621e16329aea49e7117aefba676
ObjectId(64ecb0c7e74c5fc6016e9cc0),2023-08-28T14:35:43.167278+00:00,C108AC01,0.8,239,0.06,,24.9,25.2,44.03,0.04,2023-08-28T14:35:50.000Z,2023-08-28T14:35:50.000Z,53de520440e3e652b6085b74e4a6ea8dc2990843
ObjectId(64ecbe05e74c5fc6016e9cd6),2023-08-28T14:30:20.333350+00:00,C108AC01,0.8,242,0.01,,24.9,24.4,44.43,0.04,2023-08-28T15:32:20.000Z,2023-08-28T15:32:20.000Z,9b7a284789899309b54c0a78e78b6fc0ae52d383
ObjectId(64eccbe3e74c5fc6016e9d01),2023-08-28T15:32:12.876927+00:00,C108AC01,0.8,241,0.42,,24.9,24.4,44.43,0.06,2023-08-28T16:31:30.000Z,2023-08-28T16:31:30.000Z,ef9ce68870a2d0f50315cf95f1c3577409d44cf6
ObjectId(64ecd9c9e74c5fc6016e9d2c),2023-08-28T16:31:23.683106+00:00,C108AC01,0.8999999999999999,241,0.55,,24.9,24,44.43,0.07,2023-08-28T17:30:49.000Z,2023-08-28T17:30:49.000Z,3cbe1b8e3e7a6d9ae9806a0734ef37e761edf301
ObjectId(64ece843e74c5fc6016e9d59),2023-08-28T17:30:34.524898+00:00,C108AC01,0.8999999999999999,241,0.53,,24.9,24.1,44.43,0.07,2023-08-28T18:32:34.000Z,2023-08-28T18:32:34.000Z,844f09a8bcec130fbd828f054f25140e583a470c
ObjectId(64ecf623e74c5fc6016e9d84),2023-08-28T18:32:26.833204+00:00,C108AC01,0.8999999999999999,239,0.53,,24.9,23.5,44.43,0.06,2023-08-28T19:31:46.000Z,2023-08-28T19:31:46.000Z,7150ea54a86b14d0d620d07d2ef3c44bdc9a0955
ObjectId(64ed0403e74c5fc6016e9daf),2023-08-28T19:31:37.679583+00:00,C108AC01,0.8999999999999999,238,0.54,,24.9,23.5,44.43,0.06,2023-08-28T20:30:58.000Z,2023-08-28T20:30:58.000Z,15950c004771042637c52b4dca6b6cb91fb5183e
ObjectId(64ed127fe74c5fc6016e9ddc),2023-08-28T20:30:48.514976+00:00,C108AC01,0.8999999999999999,241,0.55,,24.9,23.2,44.43,0.06,2023-08-28T21:32:47.000Z,2023-08-28T21:32:47.000Z,74e3ee74eb9329b320aad76066a282558dd4feeb
ObjectId(64ed2068e74c5fc6016e9e07),2023-08-28T21:32:40.718530+00:00,C108AC01,0.8999999999999999,240,0.54,,24.9,23.2,44.43,0.06,2023-08-28T22:32:07.000Z,2023-08-28T22:32:07.000Z,ac43a4606ffaf4abcade9fab982ce8f88ac843c7
ObjectId(64ed2e3de74c5fc6016e9e32),2023-08-28T22:31:51.564087+00:00,C108AC01,0.8999999999999999,240,0.53,,24.9,21.9,44.43,0.06,2023-08-28T23:31:08.000Z,2023-08-28T23:31:08.000Z,72557e760ed7d96df50a851b5531da37977aa585
ObjectId(64ed3c2ae74c5fc6016e9e5d),2023-08-28T23:31:02.439089+00:00,C108AC01,0.8999999999999999,240,0.53,,24.9,21.9,44.43,0.06,2023-08-29T00:30:33.000Z,2023-08-29T00:30:33.000Z,583ca85b0128bc69b20f11460e86e93e3aa46dfe
ObjectId(64ed3d69e74c5fc6016e9e60),2023-08-29T00:35:36.098687+00:00,C108AC01,0.8999999999999999,241,0.52,,24.9,22,44.03,0.06,2023-08-29T00:35:52.000Z,2023-08-29T00:35:52.000Z,f07d76bdbfa84e39bedd13002e4d1998d80f1093
ObjectId(64ed4aa9e74c5fc6016e9e76),2023-08-29T00:30:13.292628+00:00,C108AC01,0.8999999999999999,241,0.53,,24.9,21.9,44.43,0.06,2023-08-29T01:32:24.000Z,2023-08-29T01:32:24.000Z,c2b6d43407f0b4b70105e0b411b7a7fcb2305b99
ObjectId(64ed5882e74c5fc6016e9ea1),2023-08-29T01:32:05.601092+00:00,C108AC01,0.8999999999999999,239,0.51,,24.9,21.9,44.43,0.06,2023-08-29T02:31:29.000Z,2023-08-29T02:31:29.000Z,6cffd9ff4e7c159a6c4df61cc6cb4c14dd67d0f6
ObjectId(64ed6668e74c5fc6016e9ecc),2023-08-29T02:31:16.422568+00:00,C108AC01,0.8999999999999999,240,0.54,,24.9,21.9,44.43,0.06,2023-08-29T03:30:47.000Z,2023-08-29T03:30:47.000Z,94205e42cf126119bfde350fff4718c15a6bc997
ObjectId(64ed74e8e74c5fc6016e9ef9),2023-08-29T03:30:27.286570+00:00,C108AC01,0.8999999999999999,240,0.55,,24.9,24.1,44.43,0.07,2023-08-29T04:32:40.000Z,2023-08-29T04:32:40.000Z,bfdecefd6b8671db8ba2f83c1e786b87265c87a2
